created_at,TextPivot,Count of Number of Records
19/5/2020,spread,12403
19/5/2020,stay,9318
19/5/2020,stop,9822
19/5/2020,Support,11381
19/5/2020,Test,11848
19/5/2020,tested,10196
19/5/2020,testing,12606
19/5/2020,vaccine,20671
19/5/2020,week,9552
19/5/2020,Workers,9150
22/5/2020,care,2426
22/5/2020,cases,7885
22/5/2020,crisis,3573
22/5/2020,data,1601
22/5/2020,death,2600
22/5/2020,deaths,4374
22/5/2020,died,1672
22/5/2020,face,1635
22/5/2020,fight,1773
22/5/2020,getting,1525
22/5/2020,health,3486
22/5/2020,Health,1871
22/5/2020,impact,1603
22/5/2020,life,1760
22/5/2020,live,1582
22/5/2020,lives,1920
22/5/2020,lockdown,3577
22/5/2020,mask,1801
22/5/2020,number,1957
22/5/2020,pandemic,6704
22/5/2020,patients,2995
22/5/2020,positive,3094
22/5/2020,public,1747
22/5/2020,response,2058
22/5/2020,risk,1668
22/5/2020,safe,1781
22/5/2020,social,1824
22/5/2020,spread,2559
22/5/2020,support,2948
22/5/2020,test,2514
22/5/2020,tested,1655
22/5/2020,testing,2333
22/5/2020,tests,1729
22/5/2020,vaccine,2398
22/5/2020,virus,4847
22/5/2020,week,1757
22/5/2020,workers,1896
23/5/2020,care,2545
23/5/2020,cases,8010
23/5/2020,crisis,2363
23/5/2020,death,2661
23/5/2020,deaths,3562
23/5/2020,died,1545
23/5/2020,drive,1519
23/5/2020,getting,1563
23/5/2020,Health,1630
23/5/2020,health,2546
23/5/2020,infected,1705
23/5/2020,life,1850
23/5/2020,live,1512
23/5/2020,lives,1564
23/5/2020,lockdown,5520
23/5/2020,pandemic,5624
23/5/2020,patients,3017
23/5/2020,positive,3018
23/5/2020,public,1764
23/5/2020,risk,2215
23/5/2020,safe,1720
23/5/2020,social,1491
23/5/2020,spread,2489
23/5/2020,stay,1979
23/5/2020,stop,1567
23/5/2020,study,1536
23/5/2020,support,1752
23/5/2020,symptoms,2877
23/5/2020,test,1697
23/5/2020,tested,1556
23/5/2020,testing,1552
23/5/2020,vaccine,2417
23/5/2020,virus,4526
23/5/2020,workers,1518
24/5/2020,care,9731
24/5/2020,cases,25908
24/5/2020,crisis,7555
24/5/2020,death,14346
24/5/2020,deaths,21743
24/5/2020,die,6810
24/5/2020,died,9665
24/5/2020,getting,6523
24/5/2020,health,12398
24/5/2020,Hospital,5918
24/5/2020,life,7050
24/5/2020,live,7440
24/5/2020,lives,8782
24/5/2020,lockdown,14935
24/5/2020,mask,6298
24/5/2020,number,6369
24/5/2020,numbers,5711
24/5/2020,nursing,7123
24/5/2020,pandemic,20100
24/5/2020,patients,10986
24/5/2020,positive,11872
24/5/2020,public,7028
24/5/2020,risk,6838
24/5/2020,safe,5633
24/5/2020,social,7756
24/5/2020,spread,8647
24/5/2020,stay,8548
24/5/2020,Stop,7616
24/5/2020,support,5702
24/5/2020,symptoms,6174
24/5/2020,test,6715
24/5/2020,testing,6169
24/5/2020,vaccine,6998
24/5/2020,virus,21782
25/5/2020,care,10212
25/5/2020,cases,27615
25/5/2020,crisis,8671
25/5/2020,death,13349
25/5/2020,deaths,21321
25/5/2020,Die,5927
25/5/2020,died,9450
25/5/2020,getting,6753
25/5/2020,Health,14502
25/5/2020,hospital,9221
25/5/2020,life,7111
25/5/2020,live,7835
25/5/2020,lives,7029
25/5/2020,Lockdown,15954
25/5/2020,mask,7841
25/5/2020,masks,6718
25/5/2020,number,7325
25/5/2020,nursing,6969
25/5/2020,pandemic,23232
25/5/2020,patients,12897
25/5/2020,positive,10759
25/5/2020,public,8517
25/5/2020,response,7089
25/5/2020,risk,6702
25/5/2020,Safe,6343
25/5/2020,social,8379
25/5/2020,spread,8603
25/5/2020,stay,8868
25/5/2020,stop,8272
25/5/2020,support,7086
25/5/2020,symptoms,8853
25/5/2020,test,8404
25/5/2020,tested,6013
25/5/2020,testing,7279
25/5/2020,Total,5871
25/5/2020,vaccine,7145
26/5/2020,care,12050
26/5/2020,cases,27830
26/5/2020,crisis,12255
26/5/2020,data,6924
26/5/2020,death,15593
26/5/2020,deaths,25083
26/5/2020,Died,8580
26/5/2020,Face,6669
26/5/2020,fight,6567
26/5/2020,health,19827
26/5/2020,hospital,7890
26/5/2020,life,7123
26/5/2020,live,8410
26/5/2020,lockdown,15815
26/5/2020,mask,8682
26/5/2020,masks,7325
26/5/2020,number,7513
26/5/2020,nursing,7611
26/5/2020,pandemic,29103
26/5/2020,patients,12551
26/5/2020,positive,11320
26/5/2020,public,9275
26/5/2020,rate,7433
26/5/2020,response,9478
26/5/2020,risk,7293
26/5/2020,safe,6626
26/5/2020,Social,8243
26/5/2020,SPREAD,8867
26/5/2020,stay,7708
26/5/2020,stop,7802
26/5/2020,support,9042
26/5/2020,test,9891
26/5/2020,tested,6828
26/5/2020,Testing,9625
26/5/2020,vaccine,8863
26/5/2020,virus,20986
26/5/2020,workers,7696
27/5/2020,care,11979
27/5/2020,cases,28090
27/5/2020,crisis,13025
27/5/2020,data,6694
27/5/2020,dead,5875
27/5/2020,death,15129
27/5/2020,deaths,28740
27/5/2020,died,8993
27/5/2020,fight,6423
27/5/2020,health,20216
27/5/2020,hospital,6857
27/5/2020,life,7109
27/5/2020,live,8011
27/5/2020,lives,6628
27/5/2020,lockdown,12757
27/5/2020,MASK,7884
27/5/2020,masks,6962
27/5/2020,number,7923
27/5/2020,nursing,8141
27/5/2020,pandemic,29254
27/5/2020,patients,12345
27/5/2020,positive,11260
27/5/2020,Public,9556
27/5/2020,response,9935
27/5/2020,risk,6797
27/5/2020,Safe,6438
27/5/2020,social,7720
27/5/2020,spread,8677
27/5/2020,stay,7319
27/5/2020,stop,7589
27/5/2020,support,9722
27/5/2020,test,10471
27/5/2020,tested,6767
27/5/2020,testing,9624
27/5/2020,Vaccine,7520
27/5/2020,virus,20724
27/5/2020,workers,7534
28/5/2020,care,11293
28/5/2020,cases,24506
28/5/2020,crisis,10882
28/5/2020,data,6959
28/5/2020,death,15817
28/5/2020,deaths,27925
28/5/2020,DIED,8084
28/5/2020,fight,5730
28/5/2020,getting,5835
28/5/2020,health,17449
28/5/2020,hospital,5901
28/5/2020,impact,5852
28/5/2020,life,5973
28/5/2020,LIVE,7244
28/5/2020,lives,6490
28/5/2020,Lockdown,13888
28/5/2020,Number,7536
28/5/2020,nursing,8229
28/5/2020,pandemic,25935
28/5/2020,Patients,11786
28/5/2020,positive,12511
28/5/2020,public,8092
28/5/2020,rate,7542
28/5/2020,response,8594
28/5/2020,risk,6272
28/5/2020,safe,5943
28/5/2020,social,7494
28/5/2020,spread,7611
28/5/2020,stay,6491
28/5/2020,stop,6715
28/5/2020,support,9047
28/5/2020,test,10499
28/5/2020,tested,6075
28/5/2020,testing,8558
28/5/2020,Virus,18648
28/5/2020,week,6075
28/5/2020,workers,6851
29/5/2020,care,12082
29/5/2020,cases,29102
29/5/2020,crisis,10769
29/5/2020,death,13806
29/5/2020,deaths,22604
29/5/2020,die,6183
29/5/2020,died,8662
29/5/2020,getting,7595
29/5/2020,health,12158
29/5/2020,Health,7510
29/5/2020,life,6708
29/5/2020,live,6214
29/5/2020,lives,7161
29/5/2020,lockdown,12684
29/5/2020,mask,6876
29/5/2020,masks,7833
29/5/2020,number,7308
29/5/2020,pandemic,26234
29/5/2020,patients,11959
29/5/2020,positive,11435
29/5/2020,public,7813
29/5/2020,response,8733
29/5/2020,risk,6107
29/5/2020,safe,6997
29/5/2020,social,8584
29/5/2020,spread,9710
29/5/2020,stay,5878
29/5/2020,stop,7012
29/5/2020,support,9657
29/5/2020,test,8521
29/5/2020,tested,6136
29/5/2020,testing,7694
29/5/2020,week,6821
29/5/2020,WHO,7640
29/5/2020,workers,5990
30/5/2020,care,7842
30/5/2020,cases,28203
30/5/2020,crisis,7682
30/5/2020,death,11923
30/5/2020,deaths,17818
30/5/2020,die,5467
30/5/2020,died,6508
30/5/2020,distancing,5771
30/5/2020,getting,6577
30/5/2020,health,8866
30/5/2020,Health,4973
30/5/2020,life,5476
30/5/2020,live,5053
30/5/2020,lives,6665
30/5/2020,lockdown,15049
30/5/2020,mask,5671
30/5/2020,masks,6489
30/5/2020,number,5934
30/5/2020,pandemic,18023
30/5/2020,patients,8253
30/5/2020,positive,11052
30/5/2020,public,5654
30/5/2020,response,5121
30/5/2020,risk,6085
30/5/2020,safe,6856
30/5/2020,social,8563
30/5/2020,spread,8735
30/5/2020,stay,6146
30/5/2020,stop,6151
30/5/2020,support,6171
30/5/2020,test,6244
30/5/2020,tested,5393
30/5/2020,testing,5741
30/5/2020,week,5802
30/5/2020,weeks,6007
31/5/2020,care,10610
31/5/2020,cases,30162
31/5/2020,crisis,6919
31/5/2020,death,10976
31/5/2020,deaths,16623
31/5/2020,died,5634
31/5/2020,distancing,6452
31/5/2020,fight,8847
31/5/2020,health,9495
31/5/2020,hospital,6646
31/5/2020,life,6113
31/5/2020,lives,7687
31/5/2020,lockdown,13626
31/5/2020,mask,5760
31/5/2020,masks,6308
31/5/2020,number,5816
31/5/2020,pandemic,18147
31/5/2020,patients,8565
31/5/2020,positive,9342
31/5/2020,public,5740
31/5/2020,risk,6635
31/5/2020,safe,7635
31/5/2020,social,10826
31/5/2020,spread,9705
31/5/2020,stay,6952
31/5/2020,stop,6625
31/5/2020,support,6883
31/5/2020,test,6559
31/5/2020,testing,6497
31/5/2020,week,6045
31/5/2020,weeks,6620
