created_at,TextPivot,Number of Records
13/05/2020,#business,234
13/05/2020,@realDonaldTrump,144
14/05/2020,world,129
14/05/2020,working,80
14/05/2020,workers,160
14/05/2020,work,188
14/05/2020,virus,56
14/05/2020,US,75
14/05/2020,Trump,123
14/05/2020,today,84
14/05/2020,time,178
14/05/2020,support,229
14/05/2020,small,92
14/05/2020,save,68
14/05/2020,right,110
14/05/2020,response,67
14/05/2020,rent,60
14/05/2020,paying,114
14/05/2020,pay,379
14/05/2020,pandemic,277
14/05/2020,package,33
14/05/2020,open,101
14/05/2020,new,175
14/05/2020,needed,30
14/05/2020,money,452
14/05/2020,million,88
14/05/2020,lost,93
14/05/2020,lockdown,71
14/05/2020,lives,105
14/05/2020,jobs,254
14/05/2020,income,109
14/05/2020,impact,107
14/05/2020,home,85
14/05/2020,help,266
14/05/2020,health,122
14/05/2020,government,134
14/05/2020,good,92
14/05/2020,global,74
14/05/2020,employees,60
14/05/2020,economy,631
14/05/2020,economic,85
14/05/2020,debt,18
14/05/2020,crisis,167
14/05/2020,country,76
14/05/2020,China,39
14/05/2020,care,105
14/05/2020,businesses,171
14/05/2020,business,801
14/05/2020,Business,231
14/05/2020,#economy,152
14/05/2020,#business,154
14/05/2020,@realDonaldTrump,88
15/05/2020,world,94
15/05/2020,working,82
15/05/2020,workers,174
15/05/2020,work,193
15/05/2020,virus,70
15/05/2020,US,95
15/05/2020,Trump,99
15/05/2020,today,73
15/05/2020,time,199
15/05/2020,support,222
15/05/2020,small,107
15/05/2020,save,59
15/05/2020,right,80
15/05/2020,response,86
15/05/2020,rent,85
15/05/2020,paying,119
15/05/2020,pay,538
15/05/2020,pandemic,278
15/05/2020,package,47
15/05/2020,open,99
15/05/2020,new,205
15/05/2020,needed,44
15/05/2020,money,572
15/05/2020,million,85
15/05/2020,lost,93
15/05/2020,lockdown,91
15/05/2020,lives,86
15/05/2020,jobs,267
15/05/2020,income,138
15/05/2020,impact,105
15/05/2020,home,99
15/05/2020,help,281
15/05/2020,health,154
15/05/2020,government,144
15/05/2020,good,99
15/05/2020,global,90
15/05/2020,employees,62
15/05/2020,economy,620
15/05/2020,economic,158
15/05/2020,debt,36
15/05/2020,crisis,155
15/05/2020,country,113
15/05/2020,China,58
15/05/2020,care,106
15/05/2020,businesses,192
15/05/2020,business,793
15/05/2020,Business,193
15/05/2020,#economy,162
15/05/2020,#business,132
15/05/2020,@realDonaldTrump,76
16/05/2020,world,99
16/05/2020,working,68
16/05/2020,workers,126
16/05/2020,work,133
16/05/2020,virus,44
16/05/2020,US,56
16/05/2020,Trump,80
16/05/2020,today,56
16/05/2020,time,153
16/05/2020,support,129
16/05/2020,small,65
16/05/2020,save,60
16/05/2020,right,67
16/05/2020,response,44
16/05/2020,rent,43
16/05/2020,paying,128
16/05/2020,pay,362
16/05/2020,pandemic,208
16/05/2020,package,24
16/05/2020,open,78
16/05/2020,new,124
16/05/2020,needed,19
16/05/2020,money,536
16/05/2020,million,46
16/05/2020,lost,60
16/05/2020,lockdown,65
16/05/2020,lives,83
16/05/2020,jobs,177
16/05/2020,income,93
16/05/2020,impact,47
16/05/2020,home,70
16/05/2020,help,211
16/05/2020,health,93
16/05/2020,government,108
16/05/2020,good,66
16/05/2020,global,39
16/05/2020,employees,35
16/05/2020,economy,495
16/05/2020,economic,68
16/05/2020,debt,10
16/05/2020,crisis,115
16/05/2020,country,87
16/05/2020,China,61
16/05/2020,care,69
16/05/2020,businesses,98
16/05/2020,business,479
16/05/2020,Business,115
16/05/2020,#economy,115
16/05/2020,#business,100
16/05/2020,@realDonaldTrump,124
17/05/2020,world,91
17/05/2020,working,65
17/05/2020,workers,111
17/05/2020,work,141
17/05/2020,virus,77
17/05/2020,US,55
17/05/2020,Trump,87
17/05/2020,today,31
17/05/2020,time,144
17/05/2020,support,117
17/05/2020,small,58
17/05/2020,save,56
17/05/2020,right,70
17/05/2020,response,56
17/05/2020,rent,40
17/05/2020,paying,110
17/05/2020,pay,327
17/05/2020,pandemic,184
17/05/2020,package,20
17/05/2020,open,62
17/05/2020,new,96
17/05/2020,needed,27
17/05/2020,money,483
17/05/2020,million,39
17/05/2020,lost,73
17/05/2020,lockdown,106
17/05/2020,lives,71
17/05/2020,jobs,179
17/05/2020,income,151
17/05/2020,impact,65
17/05/2020,home,71
17/05/2020,help,184
17/05/2020,health,82
17/05/2020,government,102
17/05/2020,good,72
17/05/2020,global,54
17/05/2020,employees,38
17/05/2020,economy,447
17/05/2020,economic,64
17/05/2020,debt,18
17/05/2020,crisis,118
17/05/2020,country,75
17/05/2020,China,45
17/05/2020,care,72
17/05/2020,businesses,81
17/05/2020,business,538
17/05/2020,Business,301
17/05/2020,#economy,105
17/05/2020,#business,93
17/05/2020,@realDonaldTrump,107
18/05/2020,world,168
18/05/2020,working,112
18/05/2020,workers,162
18/05/2020,work,225
18/05/2020,virus,91
18/05/2020,US,114
18/05/2020,Trump,109
18/05/2020,today,100
18/05/2020,time,211
18/05/2020,support,238
18/05/2020,small,146
18/05/2020,save,58
18/05/2020,right,129
18/05/2020,response,81
18/05/2020,rent,77
18/05/2020,paying,146
18/05/2020,pay,569
18/05/2020,pandemic,335
18/05/2020,package,21
18/05/2020,open,123
18/05/2020,new,262
18/05/2020,needed,37
18/05/2020,money,685
18/05/2020,million,79
18/05/2020,lost,118
18/05/2020,lockdown,128
18/05/2020,lives,104
18/05/2020,jobs,374
18/05/2020,income,196
18/05/2020,impact,153
18/05/2020,home,113
18/05/2020,help,346
18/05/2020,health,162
18/05/2020,government,130
18/05/2020,good,94
18/05/2020,global,91
18/05/2020,employees,89
18/05/2020,economy,814
18/05/2020,economic,155
18/05/2020,debt,16
18/05/2020,crisis,210
18/05/2020,country,116
18/05/2020,China,129
18/05/2020,care,120
18/05/2020,businesses,181
18/05/2020,business,1160
18/05/2020,Business,264
18/05/2020,#economy,200
18/05/2020,#business,197
18/05/2020,@realDonaldTrump,180
19/05/2020,world,156
19/05/2020,working,105
19/05/2020,workers,193
19/05/2020,work,266
19/05/2020,virus,83
19/05/2020,US,107
19/05/2020,Trump,73
19/05/2020,today,107
19/05/2020,time,249
19/05/2020,support,259
19/05/2020,small,134
19/05/2020,save,56
19/05/2020,right,106
19/05/2020,response,105
19/05/2020,rent,83
19/05/2020,paying,146
19/05/2020,pay,546
19/05/2020,pandemic,391
19/05/2020,package,32
19/05/2020,open,136
19/05/2020,new,265
19/05/2020,needed,42
19/05/2020,money,676
19/05/2020,million,146
19/05/2020,lost,115
19/05/2020,lockdown,106
19/05/2020,lives,108
19/05/2020,jobs,363
19/05/2020,income,142
19/05/2020,impact,165
19/05/2020,home,118
19/05/2020,help,386
19/05/2020,health,177
19/05/2020,government,136
19/05/2020,good,112
19/05/2020,global,90
19/05/2020,employees,125
19/05/2020,economy,670
19/05/2020,economic,148
19/05/2020,debt,27
19/05/2020,crisis,223
19/05/2020,country,97
19/05/2020,China,91
19/05/2020,care,134
19/05/2020,businesses,229
19/05/2020,business,1167
19/05/2020,Business,320
19/05/2020,#economy,196
19/05/2020,#business,221
19/05/2020,@realDonaldTrump,119
20/05/2020,world,93
20/05/2020,working,89
20/05/2020,workers,128
20/05/2020,work,210
20/05/2020,virus,68
20/05/2020,US,87
20/05/2020,Trump,74
20/05/2020,today,93
20/05/2020,time,223
20/05/2020,support,216
20/05/2020,small,139
20/05/2020,save,64
20/05/2020,right,89
20/05/2020,response,88
20/05/2020,rent,81
20/05/2020,paying,128
20/05/2020,pay,394
20/05/2020,pandemic,297
20/05/2020,package,26
20/05/2020,open,82
20/05/2020,new,247
20/05/2020,needed,34
20/05/2020,money,526
20/05/2020,million,94
20/05/2020,lost,89
20/05/2020,lockdown,79
20/05/2020,lives,103
20/05/2020,jobs,352
20/05/2020,income,136
20/05/2020,impact,130
20/05/2020,home,88
20/05/2020,help,377
20/05/2020,health,141
20/05/2020,government,92
20/05/2020,good,80
20/05/2020,global,77
20/05/2020,employees,97
20/05/2020,economy,561
20/05/2020,economic,121
20/05/2020,debt,30
20/05/2020,crisis,256
20/05/2020,country,98
20/05/2020,China,53
20/05/2020,care,102
20/05/2020,businesses,212
20/05/2020,business,1012
20/05/2020,Business,228
20/05/2020,#economy,174
20/05/2020,#business,149
20/05/2020,@realDonaldTrump,77
21/05/2020,world,115
21/05/2020,working,133
21/05/2020,workers,148
21/05/2020,work,238
21/05/2020,virus,62
21/05/2020,US,74
21/05/2020,Trump,70
21/05/2020,today,71
21/05/2020,time,199
21/05/2020,support,189
21/05/2020,small,115
21/05/2020,save,42
21/05/2020,right,75
21/05/2020,response,82
21/05/2020,rent,75
21/05/2020,paying,116
21/05/2020,pay,367
21/05/2020,pandemic,293
21/05/2020,package,18
21/05/2020,open,86
21/05/2020,new,242
21/05/2020,needed,30
21/05/2020,money,454
21/05/2020,million,121
21/05/2020,lost,112
21/05/2020,lockdown,88
21/05/2020,lives,88
21/05/2020,jobs,248
21/05/2020,income,129
21/05/2020,impact,124
21/05/2020,home,81
21/05/2020,help,298
21/05/2020,health,138
21/05/2020,government,118
21/05/2020,good,85
21/05/2020,global,82
21/05/2020,employees,64
21/05/2020,economy,574
21/05/2020,economic,129
21/05/2020,debt,16
21/05/2020,crisis,204
21/05/2020,country,96
21/05/2020,China,50
21/05/2020,care,73
21/05/2020,businesses,225
21/05/2020,business,930
21/05/2020,Business,257
21/05/2020,#economy,177
21/05/2020,#business,179
21/05/2020,@realDonaldTrump,90
22/05/2020,world,118
22/05/2020,working,71
22/05/2020,workers,97
22/05/2020,work,181
22/05/2020,virus,70
22/05/2020,US,79
22/05/2020,Trump,62
22/05/2020,today,63
22/05/2020,time,158
22/05/2020,support,170
22/05/2020,small,88
22/05/2020,save,46
22/05/2020,right,60
22/05/2020,response,53
22/05/2020,rent,51
22/05/2020,paying,90
22/05/2020,pay,297
22/05/2020,pandemic,237
22/05/2020,package,31
22/05/2020,open,87
22/05/2020,new,179
22/05/2020,needed,27
22/05/2020,money,355
22/05/2020,million,49
22/05/2020,lost,62
22/05/2020,lockdown,74
22/05/2020,lives,52
22/05/2020,jobs,219
22/05/2020,income,97
22/05/2020,impact,82
22/05/2020,home,60
22/05/2020,help,235
22/05/2020,health,95
22/05/2020,government,83
22/05/2020,good,50
22/05/2020,global,61
22/05/2020,employees,69
22/05/2020,economy,491
22/05/2020,economic,114
22/05/2020,debt,27
22/05/2020,crisis,130
22/05/2020,country,62
22/05/2020,China,61
22/05/2020,care,65
22/05/2020,businesses,152
22/05/2020,business,742
22/05/2020,Business,238
22/05/2020,#economy,169
22/05/2020,#business,147
22/05/2020,@realDonaldTrump,93
23/05/2020,world,73
23/05/2020,working,40
23/05/2020,workers,66
23/05/2020,work,115
23/05/2020,virus,42
23/05/2020,US,61
23/05/2020,Trump,75
23/05/2020,today,20
23/05/2020,time,140
23/05/2020,support,98
23/05/2020,small,61
23/05/2020,save,48
23/05/2020,right,33
23/05/2020,response,43
23/05/2020,rent,36
23/05/2020,paying,80
23/05/2020,pay,274
23/05/2020,pandemic,179
23/05/2020,package,12
23/05/2020,open,51
23/05/2020,new,115
23/05/2020,needed,12
23/05/2020,money,360
23/05/2020,million,30
23/05/2020,lost,62
23/05/2020,lockdown,51
23/05/2020,lives,61
23/05/2020,jobs,156
23/05/2020,income,74
23/05/2020,impact,48
23/05/2020,home,60
23/05/2020,help,175
23/05/2020,health,70
23/05/2020,government,64
23/05/2020,good,56
23/05/2020,global,33
23/05/2020,employees,36
23/05/2020,economy,353
23/05/2020,economic,55
23/05/2020,debt,18
23/05/2020,crisis,97
23/05/2020,country,75
23/05/2020,China,40
23/05/2020,care,59
23/05/2020,businesses,82
23/05/2020,business,419
23/05/2020,Business,123
23/05/2020,#economy,141
23/05/2020,#business,105
23/05/2020,@realDonaldTrump,95
24/05/2020,world,71
24/05/2020,working,24
24/05/2020,workers,45
24/05/2020,work,79
24/05/2020,virus,42
24/05/2020,US,56
24/05/2020,Trump,63
24/05/2020,today,31
24/05/2020,time,77
24/05/2020,support,74
24/05/2020,small,39
24/05/2020,save,28
24/05/2020,right,41
24/05/2020,response,36
24/05/2020,rent,21
24/05/2020,paying,64
24/05/2020,pay,235
24/05/2020,pandemic,138
24/05/2020,package,9
24/05/2020,open,52
24/05/2020,new,85
24/05/2020,needed,13
24/05/2020,money,337
24/05/2020,million,49
24/05/2020,lost,54
24/05/2020,lockdown,49
24/05/2020,lives,56
24/05/2020,jobs,124
24/05/2020,income,55
24/05/2020,impact,32
24/05/2020,home,45
24/05/2020,help,113
24/05/2020,health,47
24/05/2020,government,49
24/05/2020,good,48
24/05/2020,global,38
24/05/2020,employees,34
24/05/2020,economy,303
24/05/2020,economic,52
24/05/2020,debt,13
24/05/2020,crisis,75
24/05/2020,country,49
24/05/2020,China,32
24/05/2020,care,42
24/05/2020,businesses,63
24/05/2020,business,283
24/05/2020,Business,77
24/05/2020,#economy,93
24/05/2020,#business,59
24/05/2020,@realDonaldTrump,69
25/05/2020,world,95
25/05/2020,working,60
25/05/2020,workers,67
25/05/2020,work,128
25/05/2020,virus,45
25/05/2020,US,54
25/05/2020,Trump,49
25/05/2020,today,57
25/05/2020,time,135
25/05/2020,support,128
25/05/2020,small,72
25/05/2020,save,38
25/05/2020,right,60
25/05/2020,response,59
25/05/2020,rent,48
25/05/2020,paying,103
25/05/2020,pay,312
25/05/2020,pandemic,224
25/05/2020,package,26
25/05/2020,open,64
25/05/2020,new,140
25/05/2020,needed,23
25/05/2020,money,420
25/05/2020,million,47
25/05/2020,lost,66
25/05/2020,lockdown,79
25/05/2020,lives,55
25/05/2020,jobs,158
25/05/2020,income,75
25/05/2020,impact,54
25/05/2020,home,56
25/05/2020,help,200
25/05/2020,health,84
25/05/2020,government,74
25/05/2020,good,51
25/05/2020,global,52
25/05/2020,employees,35
25/05/2020,economy,379
25/05/2020,economic,72
25/05/2020,debt,9
25/05/2020,crisis,144
25/05/2020,country,75
25/05/2020,China,49
25/05/2020,care,83
25/05/2020,businesses,102
25/05/2020,business,616
25/05/2020,Business,121
25/05/2020,#economy,124
25/05/2020,#business,131
25/05/2020,@realDonaldTrump,88
26/05/2020,world,118
26/05/2020,working,80
26/05/2020,workers,130
26/05/2020,work,201
26/05/2020,virus,42
26/05/2020,US,87
26/05/2020,Trump,60
26/05/2020,today,86
26/05/2020,time,183
26/05/2020,support,211
26/05/2020,small,112
26/05/2020,save,46
26/05/2020,right,95
26/05/2020,response,79
26/05/2020,rent,49
26/05/2020,paying,109
26/05/2020,pay,355
26/05/2020,pandemic,301
26/05/2020,package,16
26/05/2020,open,90
26/05/2020,new,254
26/05/2020,needed,26
26/05/2020,money,433
26/05/2020,million,58
26/05/2020,lost,103
26/05/2020,lockdown,99
26/05/2020,lives,95
26/05/2020,jobs,269
26/05/2020,income,116
26/05/2020,impact,104
26/05/2020,home,135
26/05/2020,help,261
26/05/2020,health,137
26/05/2020,government,149
26/05/2020,good,106
26/05/2020,global,72
26/05/2020,employees,72
26/05/2020,economy,517
26/05/2020,economic,103
26/05/2020,debt,13
26/05/2020,crisis,164
26/05/2020,country,92
26/05/2020,China,42
26/05/2020,care,256
26/05/2020,businesses,145
26/05/2020,business,845
26/05/2020,Business,229
26/05/2020,#economy,157
26/05/2020,#business,141
26/05/2020,@realDonaldTrump,81
27/05/2020,world,94
27/05/2020,working,61
27/05/2020,workers,123
27/05/2020,work,168
27/05/2020,virus,37
27/05/2020,US,64
27/05/2020,Trump,32
27/05/2020,today,77
27/05/2020,time,171
27/05/2020,support,166
27/05/2020,small,86
27/05/2020,save,125
27/05/2020,right,46
27/05/2020,response,81
27/05/2020,rent,54
27/05/2020,paying,82
27/05/2020,pay,286
27/05/2020,pandemic,256
27/05/2020,package,15
27/05/2020,open,85
27/05/2020,new,186
27/05/2020,needed,28
27/05/2020,money,407
27/05/2020,million,60
27/05/2020,lost,74
27/05/2020,lockdown,65
27/05/2020,lives,171
27/05/2020,jobs,238
27/05/2020,income,69
27/05/2020,impact,104
27/05/2020,home,72
27/05/2020,help,355
27/05/2020,health,118
27/05/2020,government,88
27/05/2020,good,63
27/05/2020,global,84
27/05/2020,employees,59
27/05/2020,economy,464
27/05/2020,economic,110
27/05/2020,debt,16
27/05/2020,crisis,163
27/05/2020,country,78
27/05/2020,China,35
27/05/2020,care,101
27/05/2020,businesses,162
27/05/2020,business,760
27/05/2020,Business,184
27/05/2020,#economy,145
27/05/2020,#business,149
27/05/2020,@realDonaldTrump,86
28/05/2020,world,118
28/05/2020,working,78
28/05/2020,workers,157
28/05/2020,work,198
28/05/2020,virus,67
28/05/2020,US,100
28/05/2020,Trump,58
28/05/2020,today,90
28/05/2020,time,185
28/05/2020,support,210
28/05/2020,small,113
28/05/2020,save,211
28/05/2020,right,85
28/05/2020,response,112
28/05/2020,rent,79
28/05/2020,paying,104
28/05/2020,pay,420
28/05/2020,pandemic,349
28/05/2020,package,10
28/05/2020,open,98
28/05/2020,new,233
28/05/2020,needed,27
28/05/2020,money,554
28/05/2020,million,117
28/05/2020,lost,102
28/05/2020,lockdown,100
28/05/2020,lives,232
28/05/2020,jobs,365
28/05/2020,income,132
28/05/2020,impact,140
28/05/2020,home,105
28/05/2020,help,498
28/05/2020,health,135
28/05/2020,government,117
28/05/2020,good,77
28/05/2020,global,96
28/05/2020,employees,88
28/05/2020,economy,595
28/05/2020,economic,141
28/05/2020,debt,23
28/05/2020,crisis,188
28/05/2020,country,89
28/05/2020,China,58
28/05/2020,care,82
28/05/2020,businesses,201
28/05/2020,business,977
28/05/2020,Business,219
28/05/2020,#economy,183
28/05/2020,#business,186
28/05/2020,@realDonaldTrump,160
29/05/2020,world,99
29/05/2020,working,67
29/05/2020,workers,96
29/05/2020,work,159
29/05/2020,virus,34
29/05/2020,US,65
29/05/2020,Trump,43
29/05/2020,today,76
29/05/2020,time,155
29/05/2020,support,178
29/05/2020,small,94
29/05/2020,save,129
29/05/2020,right,67
29/05/2020,response,83
29/05/2020,rent,58
29/05/2020,paying,102
29/05/2020,pay,352
29/05/2020,pandemic,260
29/05/2020,package,14
29/05/2020,open,69
29/05/2020,new,200
29/05/2020,needed,29
29/05/2020,money,355
29/05/2020,million,59
29/05/2020,lost,72
29/05/2020,lockdown,94
29/05/2020,lives,155
29/05/2020,jobs,270
29/05/2020,income,108
29/05/2020,impact,113
29/05/2020,home,75
29/05/2020,help,352
29/05/2020,health,97
29/05/2020,government,93
29/05/2020,good,53
29/05/2020,global,64
29/05/2020,employees,55
29/05/2020,economy,464
29/05/2020,economic,87
29/05/2020,debt,12
29/05/2020,crisis,154
29/05/2020,country,72
29/05/2020,China,54
29/05/2020,care,59
29/05/2020,businesses,146
29/05/2020,business,810
29/05/2020,Business,212
29/05/2020,#economy,134
29/05/2020,#business,158
29/05/2020,@realDonaldTrump,79
30/05/2020,world,90
30/05/2020,working,35
30/05/2020,workers,58
30/05/2020,work,94
30/05/2020,virus,51
30/05/2020,US,33
30/05/2020,Trump,78
30/05/2020,today,34
30/05/2020,time,113
30/05/2020,support,109
30/05/2020,small,61
30/05/2020,save,104
30/05/2020,right,69
30/05/2020,response,30
30/05/2020,rent,25
30/05/2020,paying,68
30/05/2020,pay,243
30/05/2020,pandemic,145
30/05/2020,package,12
30/05/2020,open,51
30/05/2020,new,93
30/05/2020,needed,20
30/05/2020,money,317
30/05/2020,million,27
30/05/2020,lost,66
30/05/2020,lockdown,64
30/05/2020,lives,124
30/05/2020,jobs,158
30/05/2020,income,68
30/05/2020,impact,43
30/05/2020,home,46
30/05/2020,help,208
30/05/2020,health,83
30/05/2020,government,87
30/05/2020,good,55
30/05/2020,global,39
30/05/2020,employees,24
30/05/2020,economy,328
30/05/2020,economic,39
30/05/2020,debt,14
30/05/2020,crisis,97
30/05/2020,country,74
30/05/2020,China,45
30/05/2020,care,50
30/05/2020,businesses,82
30/05/2020,business,556
30/05/2020,Business,135
30/05/2020,#economy,120
30/05/2020,#business,72
30/05/2020,@realDonaldTrump,116
31/05/2020,world,63
31/05/2020,working,39
31/05/2020,workers,44
31/05/2020,work,92
31/05/2020,virus,31
31/05/2020,US,45
31/05/2020,Trump,57
31/05/2020,today,22
31/05/2020,time,106
31/05/2020,support,82
31/05/2020,small,37
31/05/2020,save,57
31/05/2020,right,57
31/05/2020,response,26
31/05/2020,rent,46
31/05/2020,paying,74
31/05/2020,pay,186
31/05/2020,pandemic,113
31/05/2020,package,14
31/05/2020,open,50
31/05/2020,new,59
31/05/2020,needed,29
31/05/2020,money,341
31/05/2020,million,30
31/05/2020,lost,39
31/05/2020,lockdown,53
31/05/2020,lives,81
31/05/2020,jobs,136
31/05/2020,income,41
31/05/2020,impact,37
31/05/2020,home,40
31/05/2020,help,138
31/05/2020,health,62
31/05/2020,government,79
31/05/2020,good,38
31/05/2020,global,20
31/05/2020,employees,24
31/05/2020,economy,343
31/05/2020,economic,41
